1.0200000, 3.8099940, 1.0300233
1.0400000, 3.8709136, 1.0165883
1.0600000, 3.9313725, 1.0070061
1.0800000, 3.9915266, 1.0013588
1.1000000, 4.0515343, 0.9996940
1.1200000, 4.1115554, 1.0020257
1.1400000, 4.1717494, 1.0083344
1.1600000, 4.2322745, 1.0185667
1.1800000, 4.2932859, 1.0326347
1.2000000, 4.3549348, 1.0504160
1.2200000, 4.4173666, 1.0717521
1.2400000, 4.4807198, 1.0964479
1.2600000, 4.5451241, 1.1242704
1.2800000, 4.6106995, 1.1549483
1.3000000, 4.6775539, 1.1881709
1.3200000, 4.7457824, 1.2235883
1.3400000, 4.8154651, 1.2608122
1.3600000, 4.8866658, 1.2994164
1.3800000, 4.9594307, 1.3389399
1.4000000, 5.0337867, 1.3788900
1.4200000, 5.1097407, 1.4187471
1.4400000, 5.1872781, 1.4579711
1.4600000, 5.2663625, 1.4960087
1.4800000, 5.3469355, 1.5323028
1.5000000, 5.4289162, 1.5663024
1.5200000, 5.5122020, 1.5974740
1.5400000, 5.5966696, 1.6253140
1.5600000, 5.6821765, 1.6493600
1.5800000, 5.7685624, 1.6692038
1.6000000, 5.8556521, 1.6845017
1.6200000, 5.9432583, 1.6949847
1.6400000, 6.0311842, 1.7004667
1.6600000, 6.1192275, 1.7008493
1.6800000, 6.2071840, 1.6961259
1.7000000, 0.0116653, 1.6863809
1.7200000, 0.0988444, 1.6717878
1.7400000, 0.1853471, 1.6526037
1.7600000, 0.2709959, 1.6291615
1.7800000, 0.3556285, 1.6018607
1.8000000, 0.4390994, 1.5711560
1.8200000, 0.5212822, 1.5375460
1.8400000, 0.6020714, 1.5015603
1.8600000, 0.6813827, 1.4637480
1.8800000, 0.7591543, 1.4246660
1.9000000, 0.8353464, 1.3848688
1.9200000, 0.9099415, 1.3448990
1.9400000, 0.9829431, 1.3052797
1.9600000, 1.0543752, 1.2665079
1.9800000, 1.1242812, 1.2290496
2.0000000, 1.1927224, 1.1933364
2.0200000, 1.2597767, 1.1597624
2.0400000, 1.3255367, 1.1286833
2.0600000, 1.3901088, 1.1004156
2.0800000, 1.4536112, 1.0752366
2.1000000, 1.5161722, 1.0533848
2.1200000, 1.5779290, 1.0350609
2.1400000, 1.6390263, 1.0204290
2.1600000, 1.6996143, 1.0096168
2.1800000, 1.7598478, 1.0027171
2.2000000, 1.8198846, 0.9997886
2.2200000, 1.8798842, 1.0008558
2.2400000, 1.9400062, 1.0059099
2.2600000, 2.0004096, 1.0149080
2.2800000, 2.0612505, 1.0277735
2.3000000, 2.1226815, 1.0443949
2.3200000, 2.1848502, 1.0646251
2.3400000, 2.2478972, 1.0882808
2.3600000, 2.3119554, 1.1151411
2.3800000, 2.3771478, 1.1449469
2.4000000, 2.4435865, 1.1774000
2.4200000, 2.5113706, 1.2121629
2.4400000, 2.5805853, 1.2488593
2.4600000, 2.6512997, 1.2870748
2.4800000, 2.7235656, 1.3263592
2.5000000, 2.7974162, 1.3662293
2.5200000, 2.8728649, 1.4061735
2.5400000, 2.9499040, 1.4456573
2.5600000, 3.0285040, 1.4841307
2.5800000, 3.1086135, 1.5210368
2.6000000, 3.1901587, 1.5558214
2.6200000, 3.2730437, 1.5879443
2.6400000, 3.3571518, 1.6168911
2.6600000, 3.4423463, 1.6421850
2.6800000, 3.5284722, 1.6633994
2.7000000, 3.6153589, 1.6801690
2.7200000, 3.7028225, 1.6922003
2.7400000, 3.7906689, 1.6992802
2.7600000, 3.8786972, 1.7012820
2.7800000, 3.9667032, 1.6981700
2.8000000, 4.0544833, 1.6899999
2.8200000, 4.1418376, 1.6769174
2.8400000, 4.2285742, 1.6591539
2.8600000, 4.3145116, 1.6370193
2.8800000, 4.3994825, 1.6108931
2.9000000, 4.4833357, 1.5812138
2.9200000, 4.5659387, 1.5484673
2.9400000, 4.6471791, 1.5131749
2.9600000, 4.7269660, 1.4758807
2.9800000, 4.8052303, 1.4371403
3.0000000, 4.8819253, 1.3975101
3.0200000, 4.9570265, 1.3575372
3.0400000, 5.0305308, 1.3177519
3.0600000, 5.1024559, 1.2786598
3.0800000, 5.1728392, 1.2407374
3.1000000, 5.2417364, 1.2044274
3.1200000, 5.3092204, 1.1701359
3.1400000, 5.3753792, 1.1382310
3.1600000, 5.4403151, 1.1090416
3.1800000, 5.5041426, 1.0828572
3.2000000, 5.5669871, 1.0599287
3.2200000, 5.6289831, 1.0404688
3.2400000, 5.6902732, 1.0246527
3.2600000, 5.7510058, 1.0126197
3.2800000, 5.8113346, 1.0044736
3.3000000, 5.8714165, 1.0002838
3.3200000, 5.9314105, 1.0000857
3.3400000, 5.9914766, 1.0038808
3.3600000, 6.0517738, 1.0116371
3.3800000, 6.1124595, 1.0232889
3.4000000, 6.1736876, 1.0387356
3.4200000, 6.2356072, 1.0578415
3.4400000, 0.0151761, 1.0804351
3.4600000, 0.0789004, 1.1063072
3.4800000, 0.1437211, 1.1352111
3.5000000, 0.2097539, 1.1668608
3.5200000, 0.2771023, 1.2009315
3.5400000, 0.3458559, 1.2370589
3.5600000, 0.4160891, 1.2748406
3.5800000, 0.4878593, 1.3138375
3.6000000, 0.5612060, 1.3535763
3.6200000, 0.6361486, 1.3935538
3.6400000, 0.7126864, 1.4332423
3.6600000, 0.7907969, 1.4720956
3.6800000, 0.8704355, 1.5095581
3.7000000, 0.9515356, 1.5450735
3.7200000, 1.0340082, 1.5780961
3.7400000, 1.1177430, 1.6081018
3.7600000, 1.2026095, 1.6346008
3.7800000, 1.2884584, 1.6571491
3.8000000, 1.3751236, 1.6753610
3.8200000, 1.4624251, 1.6889192
3.8400000, 1.5501718, 1.6975842
3.8600000, 1.6381645, 1.7012017
3.8800000, 1.7261997, 1.6997067
3.9000000, 1.8140732, 1.6931260
3.9200000, 1.9015835, 1.6815774
3.9400000, 1.9885358, 1.6652657
3.9600000, 2.0747450, 1.6444767
3.9800000, 2.1600390, 1.6195691
4.0000000, 2.2442612, 1.5909639
4.0200000, 2.3272731, 1.5591334
4.0400000, 2.4089557, 1.5245889
4.0600000, 2.4892112, 1.4878685
4.0800000, 2.5679636, 1.4495255
4.1000000, 2.6451590, 1.4101172
4.1200000, 2.7207661, 1.3701945
4.1400000, 2.7947749, 1.3302938
4.1600000, 2.8671967, 1.2909292
4.1800000, 2.9380629, 1.2525870
4.2000000, 3.0074234, 1.2157209
4.2200000, 3.0753458, 1.1807489
4.2400000, 3.1419137, 1.1480511
4.2600000, 3.2072248, 1.1179690
4.2800000, 3.2713901, 1.0908044
4.3000000, 3.3345316, 1.0668205
4.3200000, 3.3967812, 1.0462419
4.3400000, 3.4582789, 1.0292557
4.3600000, 3.5191715, 1.0160123
4.3800000, 3.5796113, 1.0066268
4.4000000, 3.6397542, 1.0011793
4.4200000, 3.6997588, 0.9997158
4.4400000, 3.7597848, 1.0022488
4.4600000, 3.8199917, 1.0087568
4.4800000, 3.8805376, 1.0191847
4.5000000, 3.9415776, 1.0334432
4.5200000, 4.0032625, 1.0514077
4.5400000, 4.0657375, 1.0729181
4.5600000, 4.1291406, 1.0977774
4.5800000, 4.1936012, 1.1257506
4.6000000, 4.2592385, 1.1565645
4.6200000, 4.3261601, 1.1899064
4.6400000, 4.3944601, 1.2254245
4.6600000, 4.4642179, 1.2627284
4.6800000, 4.5354965, 1.3013903
4.7000000, 4.6083411, 1.3409473
4.7200000, 4.6827776, 1.3809053
4.7400000, 4.7588119, 1.4207436
4.7600000, 4.8364283, 1.4599211
4.7800000, 4.9155894, 1.4978842
4.8000000, 4.9962354, 1.5340757
4.8200000, 5.0782845, 1.5679453
4.8400000, 5.1616330, 1.5989609
4.8600000, 5.2461566, 1.6266202
4.8800000, 5.3317117, 1.6504638
4.9000000, 5.4181374, 1.6700861
4.9200000, 5.5052577, 1.6851471
4.9400000, 5.5928847, 1.6953818
4.9600000, 5.6808214, 1.7006084
4.9800000, 5.7688653, 1.7007331
5.0000000, 5.8568120, 1.6957538
5.0200000, 5.9444587, 1.6857596
5.0400000, 6.0316082, 1.6709283
5.0600000, 6.1180719, 1.6515210
5.0800000, 6.2036733, 1.6278743
5.1000000, 0.0050654, 1.6003906
5.1200000, 0.0884742, 1.5695273
5.1400000, 0.1705891, 1.5357847
5.1600000, 0.2513056, 1.4996937
5.1800000, 0.3305406, 1.4618041
5.2000000, 0.4082334, 1.4226728
5.2200000, 0.4843453, 1.3828541
5.2400000, 0.5588598, 1.3428896
5.2600000, 0.6317815, 1.3033013
5.2800000, 0.7031355, 1.2645848
5.3000000, 0.7729661, 1.2272045
5.3200000, 0.8413355, 1.1915900
5.3400000, 0.9083221, 1.1581336
5.3600000, 0.9740197, 1.1271889
5.3800000, 1.0385349, 1.0990706
5.4000000, 1.1019867, 1.0740538
5.4200000, 1.1645038, 1.0523753
5.4400000, 1.2262239, 1.0342339
5.4600000, 1.2872918, 1.0197917
5.4800000, 1.3478582, 1.0091747
5.5000000, 1.4080780, 1.0024741
5.5200000, 1.4681092, 0.9997467
5.5400000, 1.5281111, 1.0010153
5.5600000, 1.5882435, 1.0062695
5.5800000, 1.6486652, 1.0154646
5.6000000, 1.7095322, 1.0285224
5.6200000, 1.7709970, 1.0453294
5.6400000, 1.8332066, 1.0657370
5.6600000, 1.8963015, 1.0895598
5.6800000, 1.9604140, 1.1165751
5.7000000, 2.0256666, 1.1465217
5.7200000, 2.0921708, 1.1790996
5.7400000, 2.1600252, 1.2139693
5.7600000, 2.2293139, 1.2507525
5.7800000, 2.3001053, 1.2890330
5.8000000, 2.3724505, 1.3283587
5.8200000, 2.4463815, 1.3682450
5.8400000, 2.5219107, 1.4081789
5.8600000, 2.5990293, 1.4476250
5.8800000, 2.6777069, 1.4860328
5.9000000, 2.7578907, 1.5228452
5.9200000, 2.8395058, 1.5575084
5.9400000, 2.9224555, 1.5894833
5.9600000, 3.0066218, 1.6182570
5.9800000, 3.0918670, 1.6433551
6.0000000, 3.1780355, 1.6643536
6.0200000, 3.2649558, 1.6808908
6.0400000, 3.3524434, 1.6926770
6.0600000, 3.4403038, 1.6995032
6.0800000, 3.5283358, 1.7012474
6.1000000, 3.6163353, 1.6978784
6.1200000, 3.7040987, 1.6894565
6.1400000, 3.7914264, 1.6761319
6.1600000, 3.8781269, 1.6581401
6.1800000, 3.9640195, 1.6357947
6.2000000, 4.0489375, 1.6094784
6.2200000, 4.1327307, 1.5796326
6.2400000, 4.2152676, 1.5467451
6.2600000, 4.2964367, 1.5113386
6.2800000, 4.3761483, 1.4739582
6.3000000, 4.4543345, 1.4351597
6.3200000, 4.5309496, 1.3954992
6.3400000, 4.6059702, 1.3555233
6.3600000, 4.6793943, 1.3157610
6.3800000, 4.7512407, 1.2767168
6.4000000, 4.8215476, 1.2388653
6.4200000, 4.8903717, 1.2026476
6.4400000, 4.9577866, 1.1684680
6.4600000, 5.0238812, 1.1366924
6.4800000, 5.0887584, 1.1076478
6.5000000, 5.1525333, 1.0816218
6.5200000, 5.2153318, 1.0588634
6.5400000, 5.2772888, 1.0395831
6.5600000, 5.3385471, 1.0239547
6.5800000, 5.3992557, 1.0121154
6.6000000, 5.4595683, 1.0041673
6.6200000, 5.5196419, 1.0001781
6.6400000, 5.5796358, 1.0001815
6.6600000, 5.6397097, 1.0041772
6.6800000, 5.7000227, 1.0121318
6.7000000, 5.7607321, 1.0239775
6.7200000, 5.8219915, 1.0396121
6.7400000, 5.8839498, 1.0588983
6.7600000, 5.9467497, 1.0816624
6.7800000, 6.0105263, 1.1076935
6.8000000, 6.0754055, 1.1367429
6.8200000, 6.1415022, 1.1685228
6.8400000, 6.2089194, 1.2027061
6.8600000, 6.2777459, 1.2389269
6.8800000, 0.0648700, 1.2767807
6.9000000, 0.1367189, 1.3158265
6.9200000, 0.2101457, 1.3555896
6.9400000, 0.2851690, 1.3955654
6.9600000, 0.3617867, 1.4352249
6.9800000, 0.4399755, 1.4740215
7.0000000, 0.5196895, 1.5113991
7.0200000, 0.6008610, 1.5468019
7.0400000, 0.6834001, 1.5796847
7.0600000, 0.7671952, 1.6095251
7.0800000, 0.8521150, 1.6358351
7.1000000, 0.9380091, 1.6581736
7.1200000, 1.0247108, 1.6761579
7.1400000, 1.1120394, 1.6894746
7.1600000, 1.1998033, 1.6978882
7.1800000, 1.2878030, 1.7012488
7.2000000, 1.3758350, 1.6994961
7.2200000, 1.4636949, 1.6926615
7.2400000, 1.5511817, 1.6808673
7.2600000, 1.6381009, 1.6643224
7.2800000, 1.7242680, 1.6433167
7.3000000, 1.8095115, 1.6182122
7.3200000, 1.8936759, 1.5894328
7.3400000, 1.9766235, 1.5574530
7.3600000, 2.0582363, 1.5227857
7.3800000, 2.1384177, 1.4859703
7.4000000, 2.2170927, 1.4475603
7.4200000, 2.2942087, 1.4081129
7.4400000, 2.3697352, 1.3681787
7.4600000, 2.4436636, 1.3282929
7.4800000, 2.5160062, 1.2889685
7.5000000, 2.5867951, 1.2506901
7.5200000, 2.6560814, 1.2139098
7.5400000, 2.7239334, 1.1790436
7.5600000, 2.7904354, 1.1464698
7.5800000, 2.8556861, 1.1165278
7.6000000, 2.9197968, 1.0895176
7.6200000, 2.9828901, 1.0657002
7.6400000, 3.0450983, 1.0452985
7.6600000, 3.1065620, 1.0284976
7.6800000, 3.1674282, 1.0154461
7.7000000, 3.2278492, 1.0062575
7.7200000, 3.2879813, 1.0010099
7.7400000, 3.3479831, 0.9997479
7.7600000, 3.4080144, 1.0024819
7.7800000, 3.4682347, 1.0091891
7.8000000, 3.5288018, 1.0198125
7.8200000, 3.5898707, 1.0342610
7.8400000, 3.6515920, 1.0524084
7.8600000, 3.7141106, 1.0740926
7.8800000, 3.7775639, 1.0991147
7.9000000, 3.8420811, 1.1272380
7.9200000, 3.9077807, 1.1581870
7.9400000, 3.9747696, 1.1916473
7.9600000, 4.0431413, 1.2272651
7.9800000, 4.1129743, 1.2646480
8.0000000, 4.1843309, 1.3033663
8.0200000, 4.2572553, 1.3429557
8.0400000, 4.3317724, 1.3829203
8.0600000, 4.4078869, 1.4227384
8.0800000, 4.4855823, 1.4618680
8.1000000, 4.5648198, 1.4997552
8.1200000, 4.6455387, 1.5358427
8.1400000, 4.7276559, 1.5695810
8.1600000, 4.8110668, 1.6004391
8.1800000, 4.8956459, 1.6279168
8.2000000, 4.9812489, 1.6515568
8.2200000, 5.0677139, 1.6709568
8.2400000, 5.1548644, 1.6857802
8.2600000, 5.2425118, 1.6957662
8.2800000, 5.3304587, 1.7007371
8.3000000, 5.4185026, 1.7006039
8.3200000, 5.5064390, 1.6953690
8.3400000, 5.5940653, 1.6851260
8.3600000, 5.6811847, 1.6700572
8.3800000, 5.7676090, 1.6504276
8.4000000, 5.8531626, 1.6265774
8.4200000, 5.9376843, 1.5989121
8.4400000, 6.0210308, 1.5678914
8.4600000, 6.1030776, 1.5340175
8.4800000, 6.1837212, 1.4978226
8.5000000, 6.2628798, 1.4598570
8.5200000, 0.0573083, 1.4206780
8.5400000, 0.1333399, 1.3808390
8.5600000, 0.2077738, 1.3408812
8.5800000, 0.2806158, 1.3013253
8.6000000, 0.3518918, 1.2626653
8.6200000, 0.4216471, 1.2253640
8.6400000, 0.4899448, 1.1898492
8.6600000, 0.5568641, 1.1565112
8.6800000, 0.6224994, 1.1257018
8.7000000, 0.6869582, 1.0977335
8.7200000, 0.7503596, 1.0728796
8.7400000, 0.8128332, 1.0513749
8.7600000, 0.8745169, 1.0334164
8.7800000, 0.9355559, 1.0191642
8.8000000, 0.9961011, 1.0087427
8.8200000, 1.0563076, 1.0022412
8.8400000, 1.1163335, 0.9997149
8.8600000, 1.1763381, 1.0011850
8.8800000, 1.2364814, 1.0066390
8.9000000, 1.2969218, 1.0160310
8.9200000, 1.3578153, 1.0292807
8.9400000, 1.4193142, 1.0462731
8.9600000, 1.4815651, 1.0668575
8.9800000, 1.5447082, 1.0908468
9.0000000, 1.6088753, 1.1180164
9.0200000, 1.6741884, 1.1481032
9.0400000, 1.7407584, 1.1808050
9.0600000, 1.8086831, 1.2157805
9.0800000, 1.8780461, 1.2526494
9.1000000, 1.9489148, 1.2909937
9.1200000, 2.0213392, 1.3303595
9.1400000, 2.0953507, 1.3702607
9.1600000, 2.1709604, 1.4101830
9.1800000, 2.2481585, 1.4495901
9.2000000, 2.3269134, 1.4879308
9.2200000, 2.4071713, 1.5246480
9.2400000, 2.4888562, 1.5591885
9.2600000, 2.5718702, 1.5910141
9.2800000, 2.6560943, 1.6196135
9.3000000, 2.7413899, 1.6445146
9.3200000, 2.8276005, 1.6652965
9.3400000, 2.9145539, 1.6816005
9.3600000, 3.0020650, 1.6931411
9.3800000, 3.0899389, 1.6997133
9.4000000, 3.1779742, 1.7011998
9.4200000, 3.2659666, 1.6975740
9.4400000, 3.3537127, 1.6889006
9.4600000, 3.4410134, 1.6753345
9.4800000, 3.5276774, 1.6571152
9.5000000, 3.6135248, 1.6345600
9.5200000, 3.6983895, 1.6080548
9.5400000, 3.7821224, 1.5780437
9.5600000, 3.8645928, 1.5450166
9.5800000, 3.9456904, 1.5094974
9.6000000, 4.0253266, 1.4720322
9.6200000, 4.1034345, 1.4331770
9.6400000, 4.1799696, 1.3934876
9.6600000, 4.2549097, 1.3535100
9.6800000, 4.3282537, 1.3137721
9.7000000, 4.4000214, 1.2747768
9.7200000, 4.4702520, 1.2369975
9.7400000, 4.5390032, 1.2008731
9.7600000, 4.6063493, 1.1668062
9.7800000, 4.6723800, 1.1351608
9.8000000, 4.7371988, 1.1062617
9.8200000, 4.8009214, 1.0803948
9.8400000, 4.8636742, 1.0578069
9.8600000, 4.9255925, 1.0387068
9.8800000, 4.9868195, 1.0232663
9.9000000, 5.0475044, 1.0116210
9.9200000, 5.1078012, 1.0038711
9.9400000, 5.1678670, 1.0000826
9.9600000, 5.2278610, 1.0002874
9.9800000, 5.2879432, 1.0044838
10.0000000, 5.3482725, 1.0126363
10.0200000, 5.4090059, 1.0246757
10.0400000, 5.4702970, 1.0404979
10.0600000, 5.5322944, 1.0599638
10.0800000, 5.5951404, 1.0828979
10.1000000, 5.6589696, 1.1090875
10.1200000, 5.7239074, 1.1382817
10.1400000, 5.7900684, 1.1701908
10.1600000, 5.8575545, 1.2044859
10.1800000, 5.9264542, 1.2407989
10.2000000, 5.9968400, 1.2787236
10.2200000, 6.0687677, 1.3178172
10.2400000, 6.1422746, 1.3576034
10.2600000, 6.2173784, 1.3975761
10.2800000, 0.0108908, 1.4372053
10.3000000, 0.0891577, 1.4759437
10.3200000, 0.1689470, 1.5132351
10.3400000, 0.2501898, 1.5485238
10.3600000, 0.3327949, 1.5812655
10.3800000, 0.4166501, 1.6109393
10.4000000, 0.5016227, 1.6370593
10.4200000, 0.5875616, 1.6591870
10.4400000, 0.6742993, 1.6769430
10.4600000, 0.7616545, 1.6900175
10.4800000, 0.8494351, 1.6981793
10.5000000, 0.9374414, 1.7012829
10.5200000, 1.0254695, 1.6992726
10.5400000, 1.1133154, 1.6921844
10.5600000, 1.2007782, 1.6801450
10.5800000, 1.2876638, 1.6633678
10.6000000, 1.3737883, 1.6421463
10.6200000, 1.4589811, 1.6168460
10.6400000, 1.5430873, 1.5878936
10.6600000, 1.6259702, 1.5557658
10.6800000, 1.7075131, 1.5209772
10.7000000, 1.7876201, 1.4840681
10.7200000, 1.8662176, 1.4455925
10.7400000, 1.9432541, 1.4061075
10.7600000, 2.0187001, 1.3661631
10.7800000, 2.0925481, 1.3262935
10.8000000, 2.1648114, 1.2870105
10.8200000, 2.2355232, 1.2487971
10.8400000, 2.3047355, 1.2121036
10.8600000, 2.3725173, 1.1773442
10.8800000, 2.4389538, 1.1448952
10.9000000, 2.5041443, 1.1150941
10.9200000, 2.5682007, 1.0882388
10.9400000, 2.6312461, 1.0645886
10.9600000, 2.6934134, 1.0443642
10.9800000, 2.7548434, 1.0277490
11.0000000, 2.8156835, 1.0148898
11.0200000, 2.8760862, 1.0058982
11.0400000, 2.9362079, 1.0008507
11.0600000, 2.9962074, 0.9997901
11.0800000, 3.0562444, 1.0027252
11.1000000, 3.1164784, 1.0096313
11.1200000, 3.1770671, 1.0204500
11.1400000, 3.2381653, 1.0350882
11.1600000, 3.2999234, 1.0534180
11.1800000, 3.3624858, 1.0752755
11.2000000, 3.4259898, 1.1004598
11.2200000, 3.4905638, 1.1287324
11.2400000, 3.5563259, 1.1598159
11.2600000, 3.6233824, 1.1933937
11.2800000, 3.6918259, 1.2291102
11.3000000, 3.7617344, 1.2665710
11.3200000, 3.8331691, 1.3053446
11.3400000, 3.9061733, 1.3449649
11.3600000, 3.9807710, 1.3849349
11.3800000, 4.0569658, 1.4247314
11.4000000, 4.1347400, 1.4638117
11.4200000, 4.2140538, 1.5016214
11.4400000, 4.2948453, 1.5376036
11.4600000, 4.3770304, 1.5712093
11.4800000, 4.4605033, 1.6019087
11.5000000, 4.5451377, 1.6292035
11.5200000, 4.6307881, 1.6526390
11.5400000, 4.7172920, 1.6718158
11.5600000, 4.8044721, 1.6864010
11.5800000, 4.8921393, 1.6961378
11.6000000, 4.9800961, 1.7008528
11.6200000, 5.0681394, 1.7004617
11.6400000, 5.1560650, 1.6949714
11.6600000, 5.2436704, 1.6844802
11.6800000, 5.3307592, 1.6691746
11.7000000, 5.4171437, 1.6493235
11.7200000, 5.5026490, 1.6252708
11.7400000, 5.5871148, 1.5974250
11.7600000, 5.6703985, 1.5662482
11.7800000, 5.7523769, 1.5322444
11.8000000, 5.8329475, 1.4959470
11.8200000, 5.9120295, 1.4579070
11.8400000, 5.9895643, 1.4186815
11.8600000, 6.0655156, 1.3788238
11.8800000, 6.1398689, 1.3388739
11.9000000, 6.2126312, 1.2993516
11.9200000, 0.0006440, 1.2607493
11.9400000, 0.0703243, 1.2235281
11.9600000, 0.1385504, 1.1881139
11.9800000, 0.2054027, 1.1548953
12.0000000, 0.2709760, 1.1242219
12.0200000, 0.3353785, 1.0964043
12.0400000, 0.3987300, 1.0717139
12.0600000, 0.4611604, 1.0503835
12.0800000, 0.5228081, 1.0326083
12.1000000, 0.5838186, 1.0185464
12.1200000, 0.6443430, 1.0083206
12.1400000, 0.7045366, 1.0020185
12.1600000, 0.7645575, 0.9996933
12.1800000, 0.8245654, 1.0013647
12.2000000, 0.8847198, 1.0070186
12.2200000, 0.9451793, 1.0166072
12.2400000, 1.0060998, 1.0300485
12.2600000, 1.0676331, 1.0472258
12.2800000, 1.1299257, 1.0679866
12.3000000, 1.1931173, 1.0921419
12.3200000, 1.2573393, 1.1194651
12.3400000, 1.3227132, 1.1496913
12.3600000, 1.3893492, 1.1825162
12.3800000, 1.4573446, 1.2175965
12.4000000, 1.5267820, 1.2545501
12.4200000, 1.5977280, 1.2929569
12.4400000, 1.6702318, 1.3323617
12.4600000, 1.7443237, 1.3722764
12.4800000, 1.8200139, 1.4121857
12.5000000, 1.8972914, 1.4515523
12.5200000, 1.9761235, 1.4898246
12.5400000, 2.0564553, 1.5264453
12.5600000, 2.1382097, 1.5608616
12.5800000, 2.2212877, 1.5925366
12.6000000, 2.3055693, 1.6209606
12.6200000, 2.3909149, 1.6456637
12.6400000, 2.4771671, 1.6662279
12.6600000, 2.5641531, 1.6822981
12.6800000, 2.6516873, 1.6935925
12.7000000, 2.7395741, 1.6999105
12.7200000, 2.8276122, 1.7011393
12.7400000, 2.9155971, 1.6972567
12.7600000, 3.0033254, 1.6883324
12.7800000, 3.0905985, 1.6745253
12.8000000, 3.1772256, 1.6560793
12.8200000, 3.2630272, 1.6333153
12.8400000, 3.3478384, 1.6066224
12.8600000, 3.4315106, 1.5764472
12.8800000, 3.5139143, 1.5432817
12.9000000, 3.5949402, 1.5076513
12.9200000, 3.6745008, 1.4701027
12.9400000, 3.7525303, 1.4311922
12.9600000, 3.8289854, 1.3914754
12.9800000, 3.9038449, 1.3514974
13.0000000, 3.9771088, 1.3117851
13.0200000, 4.0487979, 1.2728401
13.0400000, 4.1189525, 1.2351339
13.0600000, 4.1876310, 1.1991039
13.0800000, 4.2549085, 1.1651506
13.1000000, 4.3208756, 1.1336361
13.1200000, 4.3856363, 1.1048834
13.1400000, 4.4493069, 1.0791761
13.1600000, 4.5120142, 1.0567593
13.1800000, 4.5738943, 1.0378399
13.2000000, 4.6350904, 1.0225877
13.2200000, 4.6957520, 1.0111365
13.2400000, 4.7560333, 1.0035850
13.2600000, 4.8160916, 0.9999972
13.2800000, 4.8760863, 1.0004035
13.3000000, 4.9361771, 1.0048004
13.3200000, 4.9965231, 1.0131507
13.3400000, 5.0572810, 1.0253835
13.3600000, 5.1186041, 1.0413930
13.3800000, 5.1806409, 1.0610382
13.4000000, 5.2435333, 1.0841417
13.4200000, 5.3074155, 1.1104890
13.4400000, 5.3724123, 1.1398273
13.4600000, 5.4386377, 1.1718648
13.4800000, 5.5061931, 1.2062708
13.5000000, 5.5751660, 1.2426751
13.5200000, 5.6456284, 1.2806695
13.5400000, 5.7176349, 1.3198097
13.5600000, 5.7912221, 1.3596176
13.5800000, 5.8664065, 1.3995858
13.6000000, 5.9431840, 1.4391834
13.6200000, 6.0215289, 1.4778622
13.6400000, 6.1013933, 1.5150659
13.6600000, 6.1827071, 1.5502391
13.6800000, 6.2653781, 1.5828385
13.7000000, 0.0661076, 1.6123445
13.7200000, 0.1511326, 1.6382733
13.7400000, 0.2371159, 1.6601892
13.7600000, 0.3238892, 1.6777161
13.7800000, 0.4112705, 1.6905479
13.8000000, 0.4990673, 1.6984575
13.8200000, 0.5870796, 1.7013040
13.8400000, 0.6751034, 1.6990361
13.8600000, 0.7629348, 1.6916947
13.8800000, 0.8503730, 1.6794108
13.9000000, 0.9372246, 1.6624019
13.9200000, 1.0233061, 1.6409656
13.9400000, 1.1084477, 1.6154705
13.9600000, 1.1924953, 1.5863463
13.9800000, 1.2753134, 1.5540719
