    0.320000000000000E+00    0.219293781562983E+01    0.413716043018745E+01
    0.324000000000000E+00    0.223008173971864E+01    0.414844773564043E+01
    0.328000000000000E+00    0.226730900433965E+01    0.415799005764278E+01
    0.332000000000000E+00    0.230460556515223E+01    0.416576497355136E+01
    0.336000000000000E+00    0.234195721390799E+01    0.417175414353149E+01
    0.340000000000000E+00    0.237934960989769E+01    0.417594339186014E+01
    0.344000000000000E+00    0.241676831215685E+01    0.417832277132822E+01
    0.348000000000000E+00    0.245419881243008E+01    0.417888661074217E+01
    0.352000000000000E+00    0.249162656889417E+01    0.417763354552467E+01
    0.356000000000000E+00    0.252903704063994E+01    0.417456653141459E+01
    0.360000000000000E+00    0.256641572291272E+01    0.416969284126611E+01
    0.364000000000000E+00    0.260374818311176E+01    0.416302404494707E+01
    0.368000000000000E+00    0.264102009754815E+01    0.415457597233647E+01
    0.372000000000000E+00    0.267821728896167E+01    0.414436865942124E+01
    0.376000000000000E+00    0.271532576479626E+01    0.413242627749210E+01
    0.380000000000000E+00    0.275233175623427E+01    0.411877704543874E+01
    0.384000000000000E+00    0.278922179206085E+01    0.410345279728943E+01
    0.388000000000000E+00    0.282598266749928E+01    0.408648853224213E+01
    0.392000000000000E+00    0.286260140659974E+01    0.406792301260901E+01
    0.396000000000000E+00    0.289906536008707E+01    0.404779840490721E+01
    0.400000000000000E+00    0.293536223126112E+01    0.402616004834188E+01
    0.404000000000000E+00    0.297148009973517E+01    0.400305622689039E+01
    0.408000000000000E+00    0.300740744348761E+01    0.397853794264141E+01
    0.412000000000000E+00    0.304313315922668E+01    0.395265869038857E+01
    0.416000000000000E+00    0.307864658106850E+01    0.392547423347903E+01
    0.420000000000000E+00    0.311393749752821E+01    0.389704238091663E+01
    0.424000000000000E+00    0.314899616682428E+01    0.386742276571987E+01
    0.428000000000000E+00    0.318381333049602E+01    0.383667662453460E+01
    0.432000000000000E+00    0.321838022533428E+01    0.380486657850141E+01
    0.436000000000000E+00    0.325268859362526E+01    0.377205641537782E+01
    0.440000000000000E+00    0.328673069170759E+01    0.373831087291515E+01
    0.444000000000000E+00    0.332049929684247E+01    0.370369542349016E+01
    0.448000000000000E+00    0.335398771239709E+01    0.366827605999140E+01
    0.452000000000000E+00    0.338718977134116E+01    0.363211908296030E+01
    0.456000000000000E+00    0.342009983805664E+01    0.359529088898703E+01
    0.460000000000000E+00    0.345271280846065E+01    0.355785776036103E+01
    0.464000000000000E+00    0.348502410844152E+01    0.351988565597636E+01
    0.468000000000000E+00    0.351702969060803E+01    0.348144000349168E+01
    0.472000000000000E+00    0.354872602935190E+01    0.344258549274506E+01
    0.476000000000000E+00    0.358011011422328E+01    0.340338587042347E+01
    0.480000000000000E+00    0.361117944754293E+01    0.336390399430744E+01
    0.484000000000000E+00    0.364193203622258E+01    0.332420285168317E+01
    0.488000000000000E+00    0.367236634492818E+01    0.328434377646070E+01
    0.492000000000000E+00    0.370248133344239E+01    0.324438671433081E+01
    0.496000000000000E+00    0.373227644685798E+01    0.320439026629138E+01
    0.500000000000000E+00    0.376175160087159E+01    0.316441162184736E+01
    0.504000000000000E+00    0.379090716724263E+01    0.312450649897978E+01
    0.508000000000000E+00    0.381974395941739E+01    0.308472909088353E+01
    0.512000000000000E+00    0.384826321831815E+01    0.304513201947399E+01
    0.516000000000000E+00    0.387646659829760E+01    0.300576629566264E+01
    0.520000000000000E+00    0.390435615325826E+01    0.296668128640145E+01
    0.524000000000000E+00    0.393193432293713E+01    0.292792468849615E+01
    0.528000000000000E+00    0.395920391935541E+01    0.288954250918839E+01
    0.532000000000000E+00    0.398616811343348E+01    0.285157905350678E+01
    0.536000000000000E+00    0.401283042177084E+01    0.281407691838677E+01
    0.540000000000000E+00    0.403919469359138E+01    0.277707699355944E+01
    0.544000000000000E+00    0.406526509785367E+01    0.274061846920909E+01
    0.548000000000000E+00    0.409104611052643E+01    0.270473885039978E+01
    0.552000000000000E+00    0.411654250202913E+01    0.266947397827072E+01
    0.556000000000000E+00    0.414175932483776E+01    0.263485805800048E+01
    0.560000000000000E+00    0.416670190125571E+01    0.260092369354011E+01
    0.564000000000000E+00    0.419137581134980E+01    0.256770192911517E+01
    0.568000000000000E+00    0.421578688105147E+01    0.253522229749653E+01
    0.572000000000000E+00    0.423994117042306E+01    0.250351287504014E+01
    0.576000000000000E+00    0.426384496208932E+01    0.247260034349560E+01
    0.580000000000000E+00    0.428750474983396E+01    0.244251005858364E+01
    0.584000000000000E+00    0.431092722736142E+01    0.241326612534247E+01
    0.588000000000000E+00    0.433411926596768E+01    0.238489129366072E+01
    0.592000000000000E+00    0.435708786464293E+01    0.235740628617958E+01
    0.596000000000000E+00    0.437984021639581E+01    0.233083100008094E+01
    0.600000000000000E+00    0.440238367408254E+01    0.230518421225698E+01
    0.604000000000000E+00    0.442472573611111E+01    0.228048354774940E+01
    0.608000000000000E+00    0.444687403756750E+01    0.225674552644749E+01
    0.612000000000000E+00    0.446883634163080E+01    0.223398560813460E+01
    0.616000000000000E+00    0.449062053127732E+01    0.221221823588289E+01
    0.620000000000000E+00    0.451223460127362E+01    0.219145687779661E+01
    0.624000000000000E+00    0.453368665045845E+01    0.217171406710354E+01
    0.628000000000000E+00    0.455498487431360E+01    0.215300144059497E+01
    0.632000000000000E+00    0.457613755782380E+01    0.213532977541396E+01
    0.636000000000000E+00    0.459715306862539E+01    0.211870902419195E+01
    0.640000000000000E+00    0.461803985044404E+01    0.210314834853378E+01
    0.644000000000000E+00    0.463880641682136E+01    0.208865615085109E+01
    0.648000000000000E+00    0.465946134513047E+01    0.207524010454399E+01
    0.652000000000000E+00    0.468001327088045E+01    0.206290718253122E+01
    0.656000000000000E+00    0.470047088230977E+01    0.205166368412859E+01
    0.660000000000000E+00    0.472084291526865E+01    0.204151526027578E+01
    0.664000000000000E+00    0.474113814839033E+01    0.203246693711158E+01
    0.668000000000000E+00    0.476136539855126E+01    0.202452313789745E+01
    0.672000000000000E+00    0.478153351662031E+01    0.201768770328937E+01
    0.676000000000000E+00    0.480165138349680E+01    0.201196390995824E+01
    0.680000000000000E+00    0.482172790643752E+01    0.200735448755845E+01
    0.684000000000000E+00    0.484177201567269E+01    0.200386163404491E+01
    0.688000000000000E+00    0.486179266075345E+01    0.200148702463285E+01
    0.692000000000000E+00    0.488179879269644E+01    0.200023172124437E+01
    0.696000000000000E+00    0.490179936696837E+01    0.200009628577718E+01
    0.700000000000000E+00    0.492180334323269E+01    0.200108078532002E+01
    0.704000000000000E+00    0.494181967877589E+01    0.200318476250386E+01
    0.708000000000000E+00    0.496185732476922E+01    0.200640723478624E+01
    0.712000000000000E+00    0.498192522237545E+01    0.201074669133640E+01
    0.716000000000000E+00    0.500203229870057E+01    0.201620108752097E+01
    0.720000000000000E+00    0.502218746259044E+01    0.202276783699045E+01
    0.724000000000000E+00    0.504239960027237E+01    0.203044380136629E+01
    0.728000000000000E+00    0.506267757084171E+01    0.203922527752864E+01
    0.732000000000000E+00    0.508303020159330E+01    0.204910798250480E+01
    0.736000000000000E+00    0.510346628319799E+01    0.206008703595839E+01
    0.740000000000000E+00    0.512399456472403E+01    0.207215694027908E+01
    0.744000000000000E+00    0.514462374850343E+01    0.208531155827307E+01
    0.748000000000000E+00    0.516536248484331E+01    0.209954408845429E+01
    0.752000000000000E+00    0.518621936658214E+01    0.211484703793611E+01
    0.756000000000000E+00    0.520720292349100E+01    0.213121219292394E+01
    0.760000000000000E+00    0.522832161651972E+01    0.214863058680833E+01
    0.764000000000000E+00    0.524958383188810E+01    0.216709246585881E+01
    0.768000000000000E+00    0.527099787502189E+01    0.218658725251842E+01
    0.772000000000000E+00    0.529257196433394E+01    0.220710350629888E+01
    0.776000000000000E+00    0.531431422485012E+01    0.222862888227649E+01
    0.780000000000000E+00    0.533623268189089E+01    0.225115010546364E+01
    0.784000000000000E+00    0.535833523970859E+01    0.227465305389192E+01
    0.788000000000000E+00    0.538062966659336E+01    0.229912256086277E+01
    0.792000000000000E+00    0.540312361458677E+01    0.232454240709480E+01
    0.796000000000000E+00    0.542582461086161E+01    0.235089528267984E+01
    0.800000000000000E+00    0.544874004638062E+01    0.237816273150439E+01
    0.804000000000000E+00    0.547187716446815E+01    0.240632509849887E+01
    0.808000000000000E+00    0.549524304929510E+01    0.243536147971486E+01
    0.812000000000000E+00    0.551884461427687E+01    0.246524967523007E+01
    0.816000000000000E+00    0.554268859038445E+01    0.249596614488126E+01
    0.820000000000000E+00    0.556678151436870E+01    0.252748596682502E+01
    0.824000000000000E+00    0.559112971689765E+01    0.255978279892638E+01
    0.828000000000000E+00    0.561573931060697E+01    0.259282884297530E+01
    0.832000000000000E+00    0.564061617806356E+01    0.262659481173106E+01
    0.836000000000000E+00    0.566576595964225E+01    0.266104989879445E+01
    0.840000000000000E+00    0.569119404131559E+01    0.269616175130787E+01
    0.844000000000000E+00    0.571690554235684E+01    0.273189644548331E+01
    0.848000000000000E+00    0.574290530295598E+01    0.276821846495814E+01
    0.852000000000000E+00    0.576919787174890E+01    0.280509068197883E+01
    0.856000000000000E+00    0.579578749325969E+01    0.284247434141245E+01
    0.860000000000000E+00    0.582267809525607E+01    0.288032904758615E+01
    0.864000000000000E+00    0.584987327601791E+01    0.291861275395441E+01
    0.868000000000000E+00    0.587737629151883E+01    0.295728175559420E+01
    0.872000000000000E+00    0.590519004252108E+01    0.299629068452796E+01
    0.876000000000000E+00    0.593331706158331E+01    0.303559250787456E+01
    0.880000000000000E+00    0.596175949998164E+01    0.307513852882794E+01
    0.884000000000000E+00    0.599051911454377E+01    0.311487839046381E+01
    0.888000000000000E+00    0.601959725439624E+01    0.315476008237409E+01
    0.892000000000000E+00    0.604899484762474E+01    0.319472995012923E+01
    0.896000000000000E+00    0.607871238784765E+01    0.323473270756845E+01
    0.900000000000000E+00    0.610874992070260E+01    0.327471145191783E+01
    0.904000000000000E+00    0.613910703024622E+01    0.331460768173617E+01
    0.908000000000000E+00    0.616978282526692E+01    0.335436131768890E+01
    0.912000000000000E+00    0.620077592551092E+01    0.339391072614964E+01
    0.916000000000000E+00    0.623208444782127E+01    0.343319274562982E+01
    0.920000000000000E+00    0.626370599219006E+01    0.347214271603605E+01
    0.924000000000000E+00    0.629563762486215E+01    0.351069529636652E+01
    0.928000000000000E+00    0.632787588360146E+01    0.354878906827530E+01
    0.932000000000000E+00    0.636041683564227E+01    0.358635949211674E+01
    0.936000000000000E+00    0.639325603203462E+01    0.362334074772939E+01
    0.940000000000000E+00    0.642638849705882E+01    0.365966665152973E+01
    0.944000000000000E+00    0.645980872532658E+01    0.369527085935239E+01
    0.948000000000000E+00    0.649351068070670E+01    0.373008707151737E+01
    0.952000000000000E+00    0.652748779707513E+01    0.376404924012433E+01
    0.956000000000000E+00    0.656173298088955E+01    0.379709177857393E+01
    0.960000000000000E+00    0.659623861558835E+01    0.382914977331624E+01
    0.964000000000000E+00    0.663099656781412E+01    0.386015919782625E+01
    0.968000000000000E+00    0.666599819546154E+01    0.389005712880632E+01
    0.972000000000000E+00    0.670123435754975E+01    0.391878196461585E+01
    0.976000000000000E+00    0.673669542591919E+01    0.394627364592786E+01
    0.980000000000000E+00    0.677237129875286E+01    0.397247387861277E+01
    0.984000000000000E+00    0.680825141592209E+01    0.399732635884908E+01
    0.988000000000000E+00    0.684432477615668E+01    0.402077700046128E+01
    0.992000000000000E+00    0.688057995603956E+01    0.404277416448467E+01
    0.996000000000000E+00    0.691700513082592E+01    0.406326889095735E+01
    0.100000000000000E+01    0.695358809708670E+01    0.408221513293921E+01
    0.100400000000000E+01    0.699031629717666E+01    0.409956999275798E+01
    0.100800000000000E+01    0.702717684552680E+01    0.411529396048239E+01
    0.101200000000000E+01    0.706415654676337E+01    0.412935081804127E+01
    0.101600000000000E+01    0.710124192869209E+01    0.414170771424824E+01
    0.102000000000000E+01    0.713841927816375E+01    0.415233579232988E+01
    0.102400000000000E+01    0.717567466131351E+01    0.416121008871584E+01
    0.102800000000000E+01    0.721299395829226E+01    0.416830965887474E+01
    0.103200000000000E+01    0.725036289789732E+01    0.417361768252494E+01
    0.103600000000000E+01    0.728776709207199E+01    0.417712154744138E+01
    0.104000000000000E+01    0.732519207027367E+01    0.417881291185888E+01
    0.104400000000000E+01    0.736262331371094E+01    0.417868774547153E+01
    0.104800000000000E+01    0.740004628944921E+01    0.417674634902841E+01
    0.105200000000000E+01    0.743744648438519E+01    0.417299335252564E+01
    0.105600000000000E+01    0.747480943909008E+01    0.416743769199454E+01
    0.106000000000000E+01    0.751212078152152E+01    0.416009256488619E+01
    0.106400000000000E+01    0.754936626060428E+01    0.415097536405214E+01
    0.106800000000000E+01    0.758653177967966E+01    0.414010759032149E+01
    0.107200000000000E+01    0.762360342982369E+01    0.412751474367412E+01
    0.107600000000000E+01    0.766056752303400E+01    0.411322619301024E+01
    0.108000000000000E+01    0.769741063127863E+01    0.409727508658153E+01
    0.108400000000000E+01    0.773411963894907E+01    0.407969846378958E+01
    0.108800000000000E+01    0.777068168342325E+01    0.406053632756921E+01
    0.109200000000000E+01    0.780708423352512E+01    0.403983195729002E+01
    0.109600000000000E+01    0.784331512544777E+01    0.401763178287464E+01
    0.110000000000000E+01    0.787936258451500E+01    0.399398513704338E+01
    0.110400000000000E+01    0.791521524539787E+01    0.396894401165008E+01
    0.110800000000000E+01    0.795086217078597E+01    0.394256281810914E+01
    0.111200000000000E+01    0.798629286851380E+01    0.391489815191374E+01
    0.111600000000000E+01    0.802149730714190E+01    0.388600856124524E+01
    0.112000000000000E+01    0.805646592999296E+01    0.385595431967381E+01
    0.112400000000000E+01    0.809118966764278E+01    0.382479720295019E+01
    0.112800000000000E+01    0.812565994886620E+01    0.379260026988869E+01
    0.113200000000000E+01    0.815986871003786E+01    0.375942764734136E+01
    0.113600000000000E+01    0.819380840298794E+01    0.372534431926338E+01
    0.114000000000000E+01    0.822747200131268E+01    0.369041591986959E+01
    0.114400000000000E+01    0.826085300513997E+01    0.365470853088225E+01
    0.114800000000000E+01    0.829394544434969E+01    0.361828848286996E+01
    0.115200000000000E+01    0.832674388024903E+01    0.358122216067784E+01
    0.115600000000000E+01    0.835924340570272E+01    0.354357581294878E+01
    0.116000000000000E+01    0.839143964371810E+01    0.350541536573602E+01
    0.116400000000000E+01    0.842332874448517E+01    0.346680624020681E+01
    0.116800000000000E+01    0.845490738087148E+01    0.342781317443732E+01
    0.117200000000000E+01    0.848617274237195E+01    0.338850004929872E+01
    0.117600000000000E+01    0.851712252751357E+01    0.334892971843445E+01
    0.118000000000000E+01    0.854775493471508E+01    0.330916384232872E+01
    0.118400000000000E+01    0.857806865160142E+01    0.326926272646611E+01
    0.118800000000000E+01    0.860806284277321E+01    0.322928516358248E+01
    0.119200000000000E+01    0.863773713251436E+01    0.318928875712005E+01
    0.119600000000000E+01    0.866709158238763E+01    0.314933134409096E+01
    0.120000000000000E+01    0.869612671251048E+01    0.310946827342155E+01
    0.120400000000000E+01    0.872484348702489E+01    0.306975317142848E+01
    0.120800000000000E+01    0.875324329780017E+01    0.303023805435975E+01
    0.121200000000000E+01    0.878132794935195E+01    0.299097330004953E+01
    0.121600000000000E+01    0.880909964401143E+01    0.295200762497588E+01
    0.122000000000000E+01    0.883656096734467E+01    0.291338806672148E+01
    0.122400000000000E+01    0.886371487382226E+01    0.287515997183728E+01
    0.122800000000000E+01    0.889056467273899E+01    0.283736698910906E+01
    0.123200000000000E+01    0.891711401438385E+01    0.280005106822695E+01
    0.123600000000000E+01    0.894336687646007E+01    0.276325246385793E+01
    0.124000000000000E+01    0.896932755075550E+01    0.272700974512115E+01
    0.124400000000000E+01    0.899500063006305E+01    0.269135981046636E+01
    0.124800000000000E+01    0.902039099535135E+01    0.265633790795510E+01
    0.125200000000000E+01    0.904550380318565E+01    0.262197766094499E+01
    0.125600000000000E+01    0.907034447339879E+01    0.258831109917683E+01
    0.126000000000000E+01    0.909491867701249E+01    0.255536869526474E+01
    0.126400000000000E+01    0.911923232440869E+01    0.252317940658915E+01
    0.126800000000000E+01    0.914329155375117E+01    0.249177072259281E+01
    0.127200000000000E+01    0.916710271965734E+01    0.246116871747969E+01
    0.127600000000000E+01    0.919067238212015E+01    0.243139810831682E+01
    0.128000000000000E+01    0.921400729568024E+01    0.240248231853910E+01
    0.128400000000000E+01    0.923711439837447E+01    0.237444353727672E+01
    0.128800000000000E+01    0.926000078251854E+01    0.234730239425081E+01
    0.129200000000000E+01    0.928267370066663E+01    0.232107828633829E+01
    0.129600000000000E+01    0.930514056262514E+01    0.229578955176578E+01
    0.130000000000000E+01    0.932740892011390E+01    0.227145339248858E+01
    0.130400000000000E+01    0.934948645809057E+01    0.224808592091623E+01
    0.130800000000000E+01    0.937138098635105E+01    0.222570220490537E+01
    0.131200000000000E+01    0.939310043140566E+01    0.220431631101983E+01
    0.131600000000000E+01    0.941465282863127E+01    0.218394134605795E+01
    0.132000000000000E+01    0.943604631469932E+01    0.216458949684715E+01
    0.132400000000000E+01    0.945728912027964E+01    0.214627206830575E+01
    0.132800000000000E+01    0.947838956302027E+01    0.212899951977210E+01
    0.133200000000000E+01    0.949935604080306E+01    0.211278149960081E+01
    0.133600000000000E+01    0.952019702527522E+01    0.209762687802642E+01
    0.134000000000000E+01    0.954092105565671E+01    0.208354377829413E+01
    0.134400000000000E+01    0.956153673282355E+01    0.207053960605792E+01
    0.134800000000000E+01    0.958205271366699E+01    0.205862107704586E+01
    0.135200000000000E+01    0.960247770572854E+01    0.204779424299264E+01
    0.135600000000000E+01    0.962282046211093E+01    0.203806451583941E+01
    0.136000000000000E+01    0.964308977666494E+01    0.202943669020081E+01
    0.136400000000000E+01    0.966329447945210E+01    0.202191496409930E+01
    0.136800000000000E+01    0.968344343248326E+01    0.201550295796670E+01
    0.137200000000000E+01    0.970354552573306E+01    0.201020373191300E+01
    0.137600000000000E+01    0.972360967343030E+01    0.200601980126239E+01
    0.138000000000000E+01    0.974364481062419E+01    0.200295315035656E+01
    0.138400000000000E+01    0.976365989002640E+01    0.200100524462527E+01
    0.138800000000000E+01    0.978366387333634E+01    0.200017700002610E+01
    0.139200000000000E+01    0.980366571600229E+01    0.200046874820825E+01
    0.139600000000000E+01    0.982367437819655E+01    0.200188035848674E+01
    0.140000000000000E+01    0.984369881615051E+01    0.200441117680308E+01
    0.140400000000000E+01    0.986374797818306E+01    0.200806002161145E+01
    0.140800000000000E+01    0.988383080085624E+01    0.201282517998934E+01
    0.141200000000000E+01    0.990395620495989E+01    0.201870440136474E+01
    0.141600000000000E+01    0.992413309132539E+01    0.202569488885979E+01
    0.142000000000000E+01    0.994437033646854E+01    0.203379328825111E+01
    0.142400000000000E+01    0.996467678806139E+01    0.204299567454649E+01
    0.142800000000000E+01    0.998506126023333E+01    0.205329753617828E+01
    0.143200000000000E+01    0.100055325287011E+02    0.206469375681316E+01
    0.143600000000000E+01    0.100260993257279E+02    0.207717859477857E+01
    0.144000000000000E+01    0.100467703349119E+02    0.209074566010563E+01
    0.144400000000000E+01    0.100675541858030E+02    0.210538788918854E+01
    0.144800000000000E+01    0.100884594483498E+02    0.212109751706063E+01
    0.145200000000000E+01    0.101094946271749E+02    0.213786604728680E+01
    0.145600000000000E+01    0.101306681556793E+02    0.215568421947266E+01
    0.146000000000000E+01    0.101519883899761E+02    0.217454197439006E+01
    0.146400000000000E+01    0.101734636026533E+02    0.219442841671922E+01
    0.146800000000000E+01    0.101951019763655E+02    0.221533177540741E+01
    0.147200000000000E+01    0.102169115972550E+02    0.223723936164412E+01
    0.147600000000000E+01    0.102389004482015E+02    0.226013752445279E+01
    0.148000000000000E+01    0.102610764023596E+02    0.228401167170354E+01
    0.148400000000000E+01    0.102834472050559E+02    0.230884625997730E+01
    0.148800000000000E+01    0.103060204682049E+02    0.233462461513559E+01
    0.149200000000000E+01    0.103288036689346E+02    0.236132895320799E+01
    0.149600000000000E+01    0.103518041396132E+02    0.238894033185089E+01
    0.150000000000000E+01    0.103750290576071E+02    0.241743860254719E+01
    0.150400000000000E+01    0.103984854348221E+02    0.244680236458791E+01
    0.150800000000000E+01    0.104221801070267E+02    0.247700892083553E+01
    0.151200000000000E+01    0.104461197229598E+02    0.250803423526921E+01
    0.151600000000000E+01    0.104703107332211E+02    0.253985289231183E+01
    0.152000000000000E+01    0.104947593789440E+02    0.257243805793878E+01
    0.152400000000000E+01    0.105194716802527E+02    0.260576144256867E+01
    0.152800000000000E+01    0.105444534245020E+02    0.263979326573580E+01
    0.153200000000000E+01    0.105697101543000E+02    0.267450222254445E+01
    0.153600000000000E+01    0.105952471553142E+02    0.270985545190500E+01
    0.154000000000000E+01    0.106210694438612E+02    0.274581850655190E+01
    0.154400000000000E+01    0.106471817542785E+02    0.278235532484337E+01
    0.154800000000000E+01    0.106735885260803E+02    0.281942820434306E+01
    0.155200000000000E+01    0.107002938908966E+02    0.285699777718339E+01
    0.155600000000000E+01    0.107273016591945E+02    0.289502298721079E+01
    0.156000000000000E+01    0.107546153067834E+02    0.293346106891276E+01
    0.156400000000000E+01    0.107822379611036E+02    0.297226752812668E+01
    0.156800000000000E+01    0.108101723872970E+02    0.301139612453054E+01
    0.157200000000000E+01    0.108384209740622E+02    0.305079885591543E+01
    0.157600000000000E+01    0.108669857192917E+02    0.309042594423983E+01
    0.158000000000000E+01    0.108958682154929E+02    0.313022582346578E+01
    0.158400000000000E+01    0.109250696346897E+02    0.317014516293372E+01
    0.158800000000000E+01    0.109545907023742E+02    0.321012986517323E+01
    0.159200000000000E+01    0.109844316977921E+02    0.325012440833972E+01
    0.159600000000000E+01    0.110145924616257E+02    0.329007148637878E+01
    0.160000000000000E+01    0.110450723798460E+02    0.332991232644625E+01
    0.160400000000000E+01    0.110758703688557E+02    0.336958679622154E+01
    0.160800000000000E+01    0.111069848622169E+02    0.340903351882688E+01
    0.161200000000000E+01    0.111384137989647E+02    0.344818999535279E+01
    0.161600000000000E+01    0.111701546135051E+02    0.348699273498961E+01
    0.162000000000000E+01    0.112022042270986E+02    0.352537739276518E+01
    0.162400000000000E+01    0.112345590409284E+02    0.356327891488855E+01
    0.162800000000000E+01    0.112672149307540E+02    0.360063169169986E+01
    0.163200000000000E+01    0.113001672431496E+02    0.363736971822634E+01
    0.163600000000000E+01    0.113334107933280E+02    0.367342676234435E+01
    0.164000000000000E+01    0.113669398645494E+02    0.370873654054760E+01
